timestamp,heatpump_elec,heatpump_heat,heatpump_returnT,heatpump_flowT,heatpump_roomT,heatpump_outsideT,heatpump_flowrate,system_id,capacity_kw,elec_kwh,heat_kwh,deltaT,cop,heating_on
2026-01-18 02:00:00,432.5821717668709,1816.6601671309195,31.934679860192087,35.81448476892328,22.820338297698456,8.9399995803833,6.764955354600232,587,6,0.43258217176687086,1.8166601671309195,3.8798049087311917,4.19957244125623,True
2026-01-18 03:00:00,434.1994429139374,1792.9610027855151,31.933621557974217,35.76186627996333,22.99166663487752,8.25,6.76458388517162,587,6,0.4341994429139374,1.7929610027855152,3.828244721989112,4.129348924892328,True
2026-01-18 04:00:00,463.13072630813,1879.557103064067,32.04415076423156,36.0614763753992,23.09833370844523,7.849999904632568,6.768809410190848,587,6,0.46313072630813,1.879557103064067,4.017325611167642,4.058372714864011,True
2026-01-18 05:00:00,458.2824027631536,1825.763231197772,32.18389973334947,36.07941498397785,23.06833359400431,7.71999979019165,6.765791179741989,587,6,0.4582824027631536,1.825763231197772,3.895515250628378,3.9839261123481338,True
2026-01-18 06:00:00,438.48435726911663,1701.543175487465,31.89328688300088,35.41880218165831,23.0,7.739999771118164,6.980829500554332,587,6,0.4384843572691166,1.701543175487465,3.525515298657428,3.8805105524965287,True
2026-01-18 07:00:00,508.0120112243312,1923.5766016713087,32.05387186140735,35.48108634842472,23.071666940053305,7.059999942779541,8.179165674119275,587,6,0.5080120112243313,1.9235766016713087,3.427214487017366,3.786478585487388,True
2026-01-18 08:00:00,543.6306407365295,2120.179271708684,32.70683489460237,36.34686276091247,23.274999618530277,7.239999771118164,8.453651170436741,587,6,0.5436306407365294,2.1201792717086843,3.640027866310099,3.9000363718207502,True
2026-01-18 09:00:00,585.3417364382276,2182.803921568628,33.430700339523014,37.00170873861019,23.294999631245933,6.659999847412109,8.834306229396361,587,6,0.5853417364382276,2.182803921568628,3.5710083990871766,3.7291103396297527,True
2026-01-18 10:00:00,572.7072841954165,2104.9022346368715,33.2618713485462,36.89075431610619,23.44576250496557,6.539999961853027,8.51566926593887,587,6,0.5727072841954165,2.1049022346368713,3.6288829675599885,3.675354396083858,True
2026-01-18 11:00:00,544.4365926561409,2024.6852367688025,33.22462397498341,36.877687980205565,23.47457617420261,5.449999809265137,8.08137456155421,587,6,0.5444365926561409,2.0246852367688026,3.6530640052221557,3.718863250706529,True
2026-01-18 12:00:00,569.9983270586699,2163.325905292479,33.197660132703014,36.8392201266913,23.228813688633807,6.369999885559082,8.707172834773582,587,6,0.5699983270586699,2.163325905292479,3.641559993988288,3.7953197449820024,True
2026-01-18 13:00:00,658.4388277703823,2466.311977715877,33.53456818094492,37.14172709685514,22.95932187872418,6.840000152587891,9.949528931907292,587,6,0.6584388277703823,2.4663119777158773,3.607158915910219,3.7456964469536955,True
